row ID,SSL,BATHRM,HF_BATHRM,HEAT,HEAT_D,AC,NUM_UNITS,ROOMS,BEDRM,AYB,YR_RMDL,EYB,STORIES,SALEDATE,PRICE,QUALIFIED,SALE_NUM,GBA,BLDG_NUM,STYLE,STYLE_D,STRUCT,STRUCT_D,GRADE,GRADE_D,CNDTN,CNDTN_D,EXTWALL,EXTWALL_D,ROOF,ROOF_D,INTWALL,INTWALL_D,KITCHENS,FIREPLACES,USECODE,LANDAREA,GIS_LAST_MOD_DTTM
50426,2886    0279,2.0,0.0,1.0,Forced Air,Y,1.0,6.0,2.0,1910.0,2005.0,1967,2.0,2009-05-05T00:00:00.000Z,0.0,0,1,1384,1,4.0,2 Story,8.0,Semi-Detached,4.0,Above Average,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,13,1375,2018-07-22T18:01:43.000Z
62669,3212    0131,1.0,0.0,13.0,Hot Water Rad,N,1.0,7.0,3.0,1927.0,,1943,2.0,1900-01-01T00:00:00.000Z,,0,1,1460,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,2565,2018-07-22T18:01:43.000Z
60097,3241    0812,3.0,1.0,1.0,Forced Air,Y,1.0,10.0,4.0,1907.0,2009.0,1964,2.0,2009-03-24T00:00:00.000Z,470000.0,1,1,2803,1,6.0,2.5 Story Fin,6.0,Row End,3.0,Average,3.0,Average,21.0,Brick/Stucco,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,11,2610,2018-07-22T18:01:43.000Z
48374,2826    0085,3.0,1.0,13.0,Hot Water Rad,N,1.0,7.0,4.0,1920.0,,1957,2.0,2017-07-11T00:00:00.000Z,650000.0,1,3,1536,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,17.0,Stone,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,1800,2018-07-22T18:01:43.000Z
61608,3236    0058,2.0,0.0,13.0,Hot Water Rad,Y,1.0,6.0,3.0,1915.0,2012.0,1967,2.0,2016-08-24T00:00:00.000Z,700000.0,1,3,1330,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,1.0,11,1923,2018-07-22T18:01:43.000Z
78608,4131    0046,1.0,1.0,1.0,Forced Air,Y,1.0,6.0,3.0,1923.0,,1967,1.0,2008-05-27T00:00:00.000Z,0.0,0,1,1608,1,1.0,1 Story,1.0,Single,4.0,Above Average,3.0,Average,4.0,Vinyl Siding,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,1.0,12,3922,2018-07-22T18:01:43.000Z
86852,5138    0800,1.0,1.0,1.0,Forced Air,Y,1.0,7.0,3.0,1940.0,2008.0,1964,2.0,2008-06-19T00:00:00.000Z,258000.0,1,1,1044,1,4.0,2 Story,6.0,Row End,3.0,Average,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,2240,2018-07-22T18:01:43.000Z
99509,5754    0034,2.0,0.0,1.0,Forced Air,Y,1.0,0.0,3.0,1939.0,2017.0,1964,1.5,2017-12-20T00:00:00.000Z,350000.0,0,4,1326,1,3.0,1.5 Story Fin,1.0,Single,3.0,Average,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,12,2435,2018-07-22T18:01:43.000Z
65884,3524    0023,4.0,1.0,1.0,Forced Air,Y,2.0,8.0,4.0,1900.0,2010.0,1972,2.0,2015-09-15T00:00:00.000Z,950000.0,1,8,2733,1,4.0,2 Story,2.0,Multi,6.0,Very Good,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,2.0,1.0,24,2562,2018-07-22T18:01:43.000Z
4272,0396    0033,2.0,1.0,1.0,Forced Air,Y,1.0,7.0,3.0,1900.0,2012.0,1964,2.0,2018-05-18T00:00:00.000Z,865000.0,1,4,952,1,4.0,2 Story,7.0,Row Inside,3.0,Average,5.0,Very Good,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,545,2018-07-22T18:01:43.000Z
66686,3752    0008,2.0,1.0,1.0,Forced Air,Y,1.0,7.0,3.0,1955.0,2016.0,1973,2.0,2016-12-30T00:00:00.000Z,475000.0,1,3,1346,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,4.0,Good,14.0,Common Brick,2.0,Built Up,2.0,Carpet,1.0,0.0,13,3654,2018-07-22T18:01:43.000Z
18179,1111    0056,1.0,0.0,1.0,Forced Air,Y,1.0,4.0,2.0,1923.0,2010.0,1964,2.0,2017-11-20T00:00:00.000Z,570000.0,1,4,840,1,4.0,2 Story,6.0,Row End,3.0,Average,4.0,Good,22.0,Brick/Siding,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1358,2018-07-22T18:01:43.000Z
82913,5021    0014,1.0,0.0,1.0,Forced Air,N,1.0,5.0,2.0,1941.0,,1943,2.0,1900-01-01T00:00:00.000Z,,0,1,832,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1280,2018-07-22T18:01:43.000Z
16034,1072    0051,2.0,0.0,1.0,Forced Air,Y,1.0,6.0,4.0,1923.0,,1964,2.0,2005-09-26T00:00:00.000Z,399900.0,1,1,1152,1,4.0,2 Story,7.0,Row Inside,3.0,Average,4.0,Good,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,1260,2018-07-22T18:01:43.000Z
104567,5933    0022,2.0,0.0,13.0,Hot Water Rad,N,1.0,7.0,4.0,1966.0,,1969,2.0,1999-12-23T00:00:00.000Z,130000.0,1,1,1820,1,4.0,2 Story,1.0,Single,4.0,Above Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,12,4638,2018-07-22T18:01:43.000Z
66873,3710    0145,1.0,0.0,7.0,Warm Cool,Y,1.0,6.0,2.0,1951.0,,1951,2.0,2008-11-07T00:00:00.000Z,0.0,0,2,1108,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,13,3153,2018-07-22T18:01:43.000Z
5356,0509E   0072,2.0,1.0,1.0,Forced Air,Y,1.0,6.0,3.0,1900.0,2014.0,1984,2.0,2014-07-02T00:00:00.000Z,716000.0,1,4,936,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,5.0,Very Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,720,2018-07-22T18:01:43.000Z
51345,2976    0045,2.0,0.0,13.0,Hot Water Rad,N,1.0,5.0,2.0,1928.0,2006.0,1967,2.0,2012-06-11T00:00:00.000Z,0.0,0,1,1264,1,4.0,2 Story,8.0,Semi-Detached,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,13,2325,2018-07-22T18:01:43.000Z
67912,3711    0085,2.0,0.0,7.0,Warm Cool,Y,1.0,5.0,2.0,1953.0,,1960,2.0,2007-07-30T00:00:00.000Z,300000.0,0,1,864,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,13,2172,2018-07-22T18:01:43.000Z
97769,5606    0047,1.0,0.0,13.0,Hot Water Rad,N,1.0,7.0,4.0,1919.0,,1954,2.0,1900-01-01T00:00:00.000Z,,0,1,1280,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,3.0,Wood Floor,1.0,0.0,11,1583,2018-07-22T18:01:43.000Z
58672,3199    0128,1.0,0.0,13.0,Hot Water Rad,N,1.0,5.0,3.0,1925.0,,1957,2.0,1900-01-01T00:00:00.000Z,,0,1,1054,1,4.0,2 Story,8.0,Semi-Detached,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,13,1409,2018-07-22T18:01:43.000Z
98541,5740    0193,4.0,0.0,1.0,Forced Air,N,1.0,6.0,3.0,1969.0,,1971,2.0,1999-04-28T00:00:00.000Z,83000.0,0,1,1400,1,4.0,2 Story,1.0,Single,4.0,Above Average,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,3.0,Wood Floor,1.0,0.0,12,3908,2018-07-22T18:01:43.000Z
35267,2031    0014,5.0,1.0,1.0,Forced Air,Y,1.0,18.0,5.0,2001.0,2001.0,2010,2.0,2002-01-09T00:00:00.000Z,920810.0,1,1,4574,1,4.0,2 Story,1.0,Single,5.0,Good Quality,4.0,Good,22.0,Brick/Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,2.0,12,8378,2018-07-22T18:01:43.000Z
55107,3134    0073,1.0,1.0,1.0,Forced Air,N,1.0,6.0,3.0,1913.0,,1943,2.0,2005-05-27T00:00:00.000Z,0.0,0,1,1254,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,5.0,Stucco,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,2708,2018-07-22T18:01:43.000Z
13190,1008    0180,3.0,1.0,13.0,Hot Water Rad,Y,2.0,6.0,4.0,1908.0,2004.0,1969,2.0,2013-09-13T00:00:00.000Z,795000.0,1,1,1484,1,4.0,2 Story,7.0,Row Inside,5.0,Good Quality,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,2.0,1.0,24,1160,2018-07-22T18:01:43.000Z
52778,3018    0004,2.0,0.0,13.0,Hot Water Rad,N,1.0,7.0,3.0,1910.0,,1943,2.0,1900-01-01T00:00:00.000Z,,0,1,1460,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,13,1577,2018-07-22T18:01:43.000Z
9573,0858    0023,3.0,2.0,1.0,Forced Air,Y,1.0,8.0,5.0,1910.0,2011.0,1967,3.0,2011-03-29T00:00:00.000Z,799000.0,1,1,2716,1,7.0,3 Story,6.0,Row End,4.0,Above Average,4.0,Good,21.0,Brick/Stucco,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,2000,2018-07-22T18:01:43.000Z
42729,2602    0069,3.0,1.0,13.0,Hot Water Rad,Y,1.0,10.0,7.0,1907.0,,1963,3.0,2016-05-19T00:00:00.000Z,1210000.0,1,2,3440,1,7.0,3 Story,7.0,Row Inside,6.0,Very Good,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,5.0,11,2000,2018-07-22T18:01:43.000Z
24115,1420    0831,3.0,1.0,7.0,Warm Cool,Y,1.0,9.0,5.0,1965.0,,1973,2.0,2011-01-05T00:00:00.000Z,0.0,0,1,1752,1,4.0,2 Story,1.0,Single,6.0,Very Good,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,2.0,12,6790,2018-07-22T18:01:43.000Z
44000,2783    0031,1.0,0.0,7.0,Warm Cool,Y,1.0,7.0,3.0,1950.0,,1960,1.0,1900-01-01T00:00:00.000Z,,0,1,1155,1,1.0,1 Story,1.0,Single,4.0,Above Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,4950,2018-07-22T18:01:43.000Z
95378,5392    0079,1.0,1.0,7.0,Warm Cool,Y,1.0,6.0,2.0,1950.0,,1960,2.0,2005-11-22T00:00:00.000Z,225000.0,1,1,1344,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,13,2726,2018-07-22T18:01:43.000Z
75916,4217N   0003,2.0,1.0,1.0,Forced Air,Y,1.0,7.0,4.0,1913.0,2015.0,1964,1.5,2016-01-08T00:00:00.000Z,599000.0,0,5,1924,1,3.0,1.5 Story Fin,1.0,Single,3.0,Average,5.0,Very Good,4.0,Vinyl Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,4375,2018-07-22T18:01:43.000Z
50078,2888    0076,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1913.0,,1957,2.0,2009-05-18T00:00:00.000Z,0.0,0,1,864,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,800,2018-07-22T18:01:43.000Z
29005,1591    0053,3.0,1.0,1.0,Forced Air,Y,1.0,6.0,5.0,1950.0,2010.0,1974,2.0,2010-07-01T00:00:00.000Z,0.0,0,1,3206,1,4.0,2 Story,1.0,Single,5.0,Good Quality,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,3680,2018-07-22T18:01:43.000Z
35344,1993    0042,4.0,2.0,7.0,Warm Cool,Y,1.0,10.0,3.0,2011.0,,2013,2.0,2010-01-14T00:00:00.000Z,0.0,0,1,3944,1,4.0,2 Story,1.0,Single,5.0,Good Quality,4.0,Good,6.0,Wood Siding,1.0,Comp Shingle,11.0,Hardwood/Carp,2.0,2.0,12,7508,2018-07-22T18:01:43.000Z
81095,4409    0154,1.0,1.0,13.0,Hot Water Rad,N,1.0,6.0,2.0,1930.0,,1954,1.5,2004-01-23T00:00:00.000Z,205000.0,1,1,1366,1,3.0,1.5 Story Fin,1.0,Single,3.0,Average,3.0,Average,4.0,Vinyl Siding,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,0.0,12,3990,2018-07-22T18:01:43.000Z
45392,2695    0044,2.0,0.0,7.0,Warm Cool,Y,1.0,7.0,3.0,1941.0,,1957,3.0,2016-10-04T00:00:00.000Z,0.0,0,2,1428,1,7.0,3 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,2.0,11,1293,2018-07-22T18:01:43.000Z
7874,0855    0262,2.0,0.0,1.0,Forced Air,N,2.0,8.0,4.0,1910.0,,1957,2.0,2000-04-19T00:00:00.000Z,50500.0,0,1,1694,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,2.0,0.0,24,1154,2018-07-22T18:01:43.000Z
42720,2602    0043,3.0,0.0,13.0,Hot Water Rad,N,1.0,5.0,3.0,1909.0,,1961,3.0,1900-01-01T00:00:00.000Z,0.0,0,1,3233,1,7.0,3 Story,7.0,Row Inside,6.0,Very Good,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,4.0,11,2625,2018-07-22T18:01:43.000Z
76751,4143    0800,3.0,0.0,13.0,Hot Water Rad,N,1.0,7.0,2.0,1923.0,,1954,1.5,2005-09-27T00:00:00.000Z,480000.0,1,1,1493,1,3.0,1.5 Story Fin,1.0,Single,3.0,Average,3.0,Average,7.0,Shingle,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,4200,2018-07-22T18:01:43.000Z
41555,2582    0193,3.0,0.0,1.0,Forced Air,Y,1.0,10.0,5.0,1910.0,2007.0,1984,3.0,2016-08-26T00:00:00.000Z,1200000.0,1,4,2646,1,7.0,3 Story,7.0,Row Inside,6.0,Very Good,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,2.0,0.0,11,1868,2018-07-22T18:01:43.000Z
81535,4494    0048,1.0,0.0,7.0,Warm Cool,Y,1.0,6.0,2.0,1940.0,,1954,2.0,2009-10-15T00:00:00.000Z,150000.0,0,1,800,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,1600,2018-07-22T18:01:43.000Z
98257,5689    0806,1.0,0.0,13.0,Hot Water Rad,N,1.0,8.0,5.0,1927.0,2004.0,1967,1.5,2017-05-16T00:00:00.000Z,0.0,0,2,2146,1,3.0,1.5 Story Fin,1.0,Single,4.0,Above Average,3.0,Average,4.0,Vinyl Siding,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,9588,2018-07-22T18:01:43.000Z
5069,0734    0031,1.0,1.0,7.0,Warm Cool,Y,1.0,6.0,2.0,1890.0,1956.0,1960,3.0,1900-01-01T00:00:00.000Z,,0,1,1815,1,7.0,3 Story,7.0,Row Inside,5.0,Good Quality,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,2.0,11,960,2018-07-22T18:01:43.000Z
26215,1527    0044,2.0,1.0,7.0,Warm Cool,Y,1.0,7.0,3.0,1964.0,,1972,1.75,1900-01-01T00:00:00.000Z,,0,1,1727,1,4.0,2 Story,1.0,Single,6.0,Very Good,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,1.0,12,3834,2018-07-22T18:01:43.000Z
45651,2789    0089,2.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1932.0,2002.0,1967,2.0,2010-06-14T00:00:00.000Z,416500.0,1,1,1908,1,4.0,2 Story,6.0,Row End,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,2.0,11,1875,2018-07-22T18:01:43.000Z
18775,1197    0846,1.0,1.0,7.0,Warm Cool,Y,1.0,5.0,2.0,1900.0,,1976,1.5,1900-01-01T00:00:00.000Z,,0,1,1277,1,3.0,1.5 Story Fin,7.0,Row Inside,8.0,Superior,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,4.0,11,1240,2018-07-22T18:01:43.000Z
92133,5369    0015,2.0,0.0,1.0,Forced Air,Y,1.0,7.0,4.0,1942.0,2011.0,1967,2.0,2012-03-15T00:00:00.000Z,226000.0,1,1,1024,1,4.0,2 Story,6.0,Row End,4.0,Above Average,4.0,Good,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,2106,2018-07-22T18:01:43.000Z
107,0206    0171,2.0,0.0,1.0,Forced Air,Y,2.0,8.0,3.0,1870.0,2003.0,1984,2.0,2017-04-18T00:00:00.000Z,0.0,0,4,1320,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,5.0,Very Good,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,2.0,1.0,24,1567,2018-07-22T18:01:43.000Z
97130,5579    0052,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1928.0,,1954,1.25,1900-01-01T00:00:00.000Z,,0,1,1014,1,1.0,1 Story,1.0,Single,3.0,Average,3.0,Average,4.0,Vinyl Siding,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,0.0,12,3588,2018-07-22T18:01:43.000Z
103032,5870    0058,1.0,0.0,7.0,Warm Cool,Y,1.0,4.0,2.0,1952.0,,1952,2.0,1900-01-01T00:00:00.000Z,,0,1,832,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,1.0,0.0,13,2594,2018-07-22T18:01:43.000Z
39267,2591    0202,2.0,0.0,13.0,Hot Water Rad,N,1.0,8.0,2.0,1910.0,,1960,2.0,2002-10-02T00:00:00.000Z,535000.0,1,1,2160,1,6.0,2.5 Story Fin,7.0,Row Inside,5.0,Good Quality,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,2997,2018-07-22T18:01:43.000Z
27499,1641    0812,3.0,1.0,7.0,Warm Cool,Y,1.0,11.0,5.0,1939.0,,1950,2.0,1900-01-01T00:00:00.000Z,,0,1,2690,1,4.0,2 Story,1.0,Single,5.0,Good Quality,4.0,Good,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,2.0,12,5824,2018-07-22T18:01:43.000Z
16425,1077    0089,2.0,0.0,13.0,Hot Water Rad,Y,1.0,7.0,4.0,1916.0,,1957,2.0,2005-05-18T00:00:00.000Z,345000.0,0,1,1634,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,2090,2018-07-22T18:01:43.000Z
46386,2796    0024,3.0,0.0,13.0,Hot Water Rad,N,1.0,8.0,4.0,1927.0,2010.0,1969,2.5,2017-06-16T00:00:00.000Z,830000.0,1,3,2107,1,6.0,2.5 Story Fin,8.0,Semi-Detached,5.0,Good Quality,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,2.0,1.0,13,3461,2018-07-22T18:01:43.000Z
81488,4347    0058,3.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1941.0,,1964,2.0,2010-03-10T00:00:00.000Z,185000.0,0,1,1440,1,4.0,2 Story,6.0,Row End,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,1344,2018-07-22T18:01:43.000Z
58136,3207    0048,1.0,0.0,13.0,Hot Water Rad,N,1.0,7.0,3.0,1923.0,,1954,2.0,2006-05-22T00:00:00.000Z,0.0,0,1,1116,1,4.0,2 Story,7.0,Row Inside,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,1593,2018-07-22T18:01:43.000Z
88181,5154    0871,1.0,0.0,13.0,Hot Water Rad,Y,1.0,6.0,2.0,1900.0,1912.0,1954,2.0,2017-02-24T00:00:00.000Z,0.0,0,3,872,1,4.0,2 Story,1.0,Single,3.0,Average,3.0,Average,4.0,Vinyl Siding,1.0,Comp Shingle,3.0,Wood Floor,1.0,0.0,12,3051,2018-07-22T18:01:43.000Z
5267,0482    0070,3.0,0.0,13.0,Hot Water Rad,N,2.0,9.0,3.0,1900.0,1987.0,1963,3.0,1900-01-01T00:00:00.000Z,0.0,0,1,2448,1,7.0,3 Story,2.0,Multi,6.0,Very Good,3.0,Average,14.0,Common Brick,13.0,Neopren,3.0,Wood Floor,2.0,0.0,24,1331,2018-07-22T18:01:43.000Z
61251,3244    0057,3.0,0.0,1.0,Forced Air,Y,3.0,15.0,6.0,1923.0,2008.0,1964,2.0,2005-05-19T00:00:00.000Z,200000.0,0,1,1488,1,4.0,2 Story,7.0,Row Inside,3.0,Average,4.0,Good,14.0,Common Brick,6.0,Metal- Sms,11.0,Hardwood/Carp,3.0,0.0,24,1880,2018-07-22T18:01:43.000Z
78739,4196    0004,2.0,1.0,7.0,Warm Cool,Y,1.0,6.0,3.0,1939.0,,1947,2.25,1900-01-01T00:00:00.000Z,,0,1,1334,1,6.0,2.5 Story Fin,1.0,Single,4.0,Above Average,4.0,Good,14.0,Common Brick,11.0,Slate,6.0,Hardwood,1.0,1.0,12,5290,2018-07-22T18:01:43.000Z
30933,1807    0025,6.0,0.0,1.0,Forced Air,Y,6.0,10.0,10.0,1938.0,2006.0,1960,2.0,2004-06-15T00:00:00.000Z,1090000.0,1,1,3460,1,4.0,2 Story,2.0,Multi,5.0,Good Quality,3.0,Average,14.0,Common Brick,1.0,Comp Shingle,6.0,Hardwood,6.0,0.0,13,6859,2018-07-22T18:01:43.000Z
61980,3291    0075,2.0,1.0,13.0,Hot Water Rad,N,1.0,8.0,3.0,1936.0,,1943,2.0,1900-01-01T00:00:00.000Z,,0,1,1555,1,4.0,2 Story,8.0,Semi-Detached,3.0,Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,2.0,13,2693,2018-07-22T18:01:43.000Z
6195,0798    0823,2.0,1.0,1.0,Forced Air,Y,1.0,7.0,3.0,2011.0,,2014,3.0,2011-07-13T00:00:00.000Z,609560.0,1,1,1396,1,7.0,3 Story,7.0,Row Inside,6.0,Very Good,6.0,Excellent,22.0,Brick/Siding,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,581,2018-07-22T18:01:43.000Z
88402,5152    0852,1.0,0.0,13.0,Hot Water Rad,N,1.0,6.0,4.0,1935.0,,1954,2.0,2012-10-26T00:00:00.000Z,0.0,0,1,1672,1,4.0,2 Story,1.0,Single,3.0,Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,12,4820,2018-07-22T18:01:43.000Z
53175,3034    0171,3.0,0.0,13.0,Hot Water Rad,Y,1.0,7.0,3.0,1915.0,,1957,2.0,2016-10-21T00:00:00.000Z,780000.0,0,2,2070,1,4.0,2 Story,6.0,Row End,4.0,Above Average,3.0,Average,14.0,Common Brick,6.0,Metal- Sms,6.0,Hardwood,1.0,0.0,11,3104,2018-07-22T18:01:43.000Z
71479,3811    0074,2.0,0.0,7.0,Warm Cool,Y,1.0,7.0,4.0,1978.0,,1980,2.0,1900-01-01T00:00:00.000Z,0.0,0,1,1188,1,4.0,2 Story,8.0,Semi-Detached,4.0,Above Average,3.0,Average,4.0,Vinyl Siding,1.0,Comp Shingle,2.0,Carpet,1.0,0.0,13,4509,2018-07-22T18:01:43.000Z
64999,3502    0051,1.0,0.0,7.0,Warm Cool,N,1.0,6.0,3.0,1921.0,,1947,2.0,1900-01-01T00:00:00.000Z,0.0,0,1,1974,1,4.0,2 Story,7.0,Row Inside,4.0,Above Average,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,0.0,11,1680,2018-07-22T18:01:43.000Z
9456,0913    0800,4.0,1.0,1.0,Forced Air,Y,2.0,10.0,7.0,1900.0,2013.0,1970,3.0,2013-07-16T00:00:00.000Z,1100000.0,1,1,3129,1,7.0,3 Story,6.0,Row End,6.0,Very Good,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,2.0,3.0,24,1140,2018-07-22T18:01:43.000Z
83307,5039    0070,3.0,1.0,1.0,Forced Air,Y,1.0,6.0,3.0,2014.0,,2015,3.0,2015-01-14T00:00:00.000Z,289900.0,1,2,1370,1,7.0,3 Story,7.0,Row Inside,4.0,Above Average,4.0,Good,14.0,Common Brick,2.0,Built Up,11.0,Hardwood/Carp,1.0,0.0,11,1585,2018-07-22T18:01:43.000Z
78225,4224    0027,1.0,0.0,13.0,Hot Water Rad,N,1.0,5.0,2.0,0.0,,1954,2.0,2017-09-29T00:00:00.000Z,0.0,0,2,1197,1,4.0,2 Story,1.0,Single,3.0,Average,3.0,Average,5.0,Stucco,1.0,Comp Shingle,6.0,Hardwood,1.0,1.0,12,2387,2018-07-22T18:01:43.000Z
99834,5720    0012,1.0,1.0,1.0,Forced Air,Y,1.0,7.0,3.0,1936.0,2015.0,1967,2.0,2015-05-04T00:00:00.000Z,235000.0,0,2,1568,1,4.0,2 Story,1.0,Single,4.0,Above Average,4.0,Good,14.0,Common Brick,1.0,Comp Shingle,11.0,Hardwood/Carp,1.0,1.0,12,11066,2018-07-22T18:01:43.000Z
20093,1236    0815,1.0,1.0,13.0,Hot Water Rad,N,1.0,6.0,3.0,1900.0,1941.0,1983,3.0,1900-01-01T00:00:00.000Z,,0,1,1109,1,7.0,3 Story,7.0,Row Inside,9.0,Exceptional-A,3.0,Average,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,1.0,11,597,2018-07-22T18:01:43.000Z
56902,3106    0048,3.0,1.0,1.0,Forced Air,Y,1.0,7.0,4.0,1895.0,2011.0,1982,2.0,2015-08-28T00:00:00.000Z,1067000.0,1,3,1548,1,4.0,2 Story,7.0,Row Inside,5.0,Good Quality,4.0,Good,14.0,Common Brick,2.0,Built Up,6.0,Hardwood,1.0,1.0,11,1500,2018-07-22T18:01:43.000Z
